Log_Date,ATM_ID,Location_Type,Region,Max_Capacity_IDR,Beginning_Cash_IDR,Replenishment_Amount_IDR,Target_Demand_IDR,Actual_Withdrawal_IDR,Ending_Cash_IDR,Is_Stockout,Holding_Cost_IDR,Logistics_Cost_IDR,Stockout_Penalty_Cost_IDR
2026-04-29,ATM-001,Shopping Mall,Jakarta Pusat,800000000,721500000.0,0.0,60000000.0,60000000.0,661500000.0,0,94726.03,0.0,0
2026-04-30,ATM-001,Shopping Mall,Jakarta Pusat,800000000,661500000.0,0.0,44700000.0,44700000.0,616800000.0,0,87554.79,0.0,0
2026-05-01,ATM-001,Shopping Mall,Jakarta Pusat,800000000,616800000.0,0.0,29100000.0,29100000.0,587700000.0,0,82500.0,0.0,0
2026-05-02,ATM-001,Shopping Mall,Jakarta Pusat,800000000,587700000.0,0.0,73900000.0,73900000.0,513800000.0,0,75445.21,0.0,0
2026-05-03,ATM-001,Shopping Mall,Jakarta Pusat,800000000,513800000.0,0.0,92000000.0,92000000.0,421800000.0,0,64082.19,0.0,0
2026-05-04,ATM-001,Shopping Mall,Jakarta Pusat,800000000,421800000.0,0.0,44600000.0,44600000.0,377200000.0,0,54726.03,0.0,0
2026-05-05,ATM-001,Shopping Mall,Jakarta Pusat,800000000,377200000.0,0.0,38600000.0,38600000.0,338600000.0,0,49027.4,0.0,0
2026-05-06,ATM-001,Shopping Mall,Jakarta Pusat,800000000,338600000.0,0.0,40200000.0,40200000.0,298400000.0,0,43630.14,0.0,0
2026-05-07,ATM-001,Shopping Mall,Jakarta Pusat,800000000,298400000.0,0.0,39900000.0,39900000.0,258500000.0,0,38143.84,0.0,0
2026-05-08,ATM-001,Shopping Mall,Jakarta Pusat,800000000,258500000.0,0.0,58200000.0,58200000.0,200300000.0,0,31424.66,0.0,0
2026-05-09,ATM-001,Shopping Mall,Jakarta Pusat,800000000,200300000.0,0.0,64400000.0,64400000.0,135900000.0,0,23027.4,0.0,0
2026-05-10,ATM-001,Shopping Mall,Jakarta Pusat,800000000,135900000.0,664100000.0,83500000.0,83500000.0,716500000.0,0,58383.56,372000.0,0
2026-05-11,ATM-001,Shopping Mall,Jakarta Pusat,800000000,716500000.0,0.0,37300000.0,37300000.0,679200000.0,0,95595.89,0.0,0
2026-05-12,ATM-001,Shopping Mall,Jakarta Pusat,800000000,679200000.0,0.0,42700000.0,42700000.0,636500000.0,0,90116.44,0.0,0
2026-05-13,ATM-001,Shopping Mall,Jakarta Pusat,800000000,636500000.0,0.0,49000000.0,49000000.0,587500000.0,0,83835.62,0.0,0
2026-05-14,ATM-001,Shopping Mall,Jakarta Pusat,800000000,587500000.0,0.0,59800000.0,59800000.0,527700000.0,0,76383.56,0.0,0
2026-05-15,ATM-001,Shopping Mall,Jakarta Pusat,800000000,527700000.0,0.0,56500000.0,56500000.0,471200000.0,0,68417.81,0.0,0
2026-05-16,ATM-001,Shopping Mall,Jakarta Pusat,800000000,471200000.0,0.0,118600000.0,118600000.0,352600000.0,0,56424.66,0.0,0
2026-05-17,ATM-001,Shopping Mall,Jakarta Pusat,800000000,352600000.0,0.0,103400000.0,103400000.0,249200000.0,0,41219.18,0.0,0
2026-05-18,ATM-001,Shopping Mall,Jakarta Pusat,800000000,249200000.0,0.0,56000000.0,56000000.0,193200000.0,0,30301.37,0.0,0
2026-05-19,ATM-001,Shopping Mall,Jakarta Pusat,800000000,193200000.0,0.0,62500000.0,62500000.0,130700000.0,0,22184.93,0.0,0
2025-11-01,ATM-002,Residential Area,Jakarta Selatan,400000000,296961000.0,0.0,36300000.0,36300000.0,260661000.0,0,38193.29,0.0,0
2025-11-02,ATM-002,Residential Area,Jakarta Selatan,400000000,260661000.0,0.0,61400000.0,61400000.0,199261000.0,0,31501.51,0.0,0
2025-11-03,ATM-002,Residential Area,Jakarta Selatan,400000000,199261000.0,0.0,53400000.0,53400000.0,145861000.0,0,23638.49,0.0,0
2025-11-04,ATM-002,Residential Area,Jakarta Selatan,400000000,145861000.0,0.0,34100000.0,34100000.0,111761000.0,0,17645.34,0.0,0
2025-11-05,ATM-002,Residential Area,Jakarta Selatan,400000000,111761000.0,0.0,37600000.0,37600000.0,74161000.0,0,12734.38,0.0,0
2025-11-06,ATM-002,Residential Area,Jakarta Selatan,400000000,74161000.0,325839000.0,43500000.0,43500000.0,356500000.0,0,29497.33,192000.0,0
2025-11-07,ATM-002,Residential Area,Jakarta Selatan,400000000,356500000.0,0.0,31700000.0,31700000.0,324800000.0,0,46664.38,0.0,0
2025-11-08,ATM-002,Residential Area,Jakarta Selatan,400000000,324800000.0,0.0,62500000.0,62500000.0,262300000.0,0,40212.33,0.0,0
2025-11-09,ATM-002,Residential Area,Jakarta Selatan,400000000,262300000.0,0.0,31400000.0,31400000.0,230900000.0,0,33780.82,0.0,0
2025-11-10,ATM-002,Residential Area,Jakarta Selatan,400000000,230900000.0,0.0,50000000.0,50000000.0,180900000.0,0,28205.48,0.0,0
2025-11-11,ATM-002,Residential Area,Jakarta Selatan,400000000,180900000.0,0.0,37100000.0,37100000.0,143800000.0,0,22239.73,0.0,0
2025-11-12,ATM-002,Residential Area,Jakarta Selatan,400000000,143800000.0,0.0,68400000.0,68400000.0,75400000.0,0,15013.7,0.0,0
2025-11-13,ATM-002,Residential Area,Jakarta Selatan,400000000,75400000.0,324600000.0,66100000.0,66100000.0,333900000.0,0,28034.25,192000.0,0
2025-11-14,ATM-002,Residential Area,Jakarta Selatan,400000000,333900000.0,0.0,57700000.0,57700000.0,276200000.0,0,41787.67,0.0,0
2025-11-15,ATM-002,Residential Area,Jakarta Selatan,400000000,276200000.0,0.0,28400000.0,28400000.0,247800000.0,0,35890.41,0.0,0
2025-11-16,ATM-002,Residential Area,Jakarta Selatan,400000000,247800000.0,0.0,68600000.0,68600000.0,179200000.0,0,29246.58,0.0,0
2025-11-17,ATM-002,Residential Area,Jakarta Selatan,400000000,179200000.0,0.0,65900000.0,65900000.0,113300000.0,0,20034.25,0.0,0
2025-11-18,ATM-002,Residential Area,Jakarta Selatan,400000000,113300000.0,0.0,61000000.0,61000000.0,52300000.0,0,11342.47,0.0,0
2025-11-19,ATM-002,Residential Area,Jakarta Selatan,400000000,52300000.0,347700000.0,48100000.0,48100000.0,351900000.0,0,27684.93,192000.0,0
2025-11-20,ATM-002,Residential Area,Jakarta Selatan,400000000,351900000.0,0.0,37800000.0,37800000.0,314100000.0,0,45616.44,0.0,0
2025-11-21,ATM-002,Residential Area,Jakarta Selatan,400000000,314100000.0,0.0,29100000.0,29100000.0,285000000.0,0,41034.25,0.0,0
2025-11-22,ATM-002,Residential Area,Jakarta Selatan,400000000,285000000.0,0.0,55000000.0,55000000.0,230000000.0,0,35273.97,0.0,0
2025-11-23,ATM-002,Residential Area,Jakarta Selatan,400000000,230000000.0,0.0,36100000.0,36100000.0,193900000.0,0,29034.25,0.0,0
2025-11-24,ATM-002,Residential Area,Jakarta Selatan,400000000,193900000.0,0.0,36800000.0,36800000.0,157100000.0,0,24041.1,0.0,0
2025-11-25,ATM-002,Residential Area,Jakarta Selatan,400000000,157100000.0,0.0,29800000.0,29800000.0,127300000.0,0,19479.45,0.0,0
2025-11-26,ATM-002,Residential Area,Jakarta Selatan,400000000,127300000.0,0.0,42600000.0,42600000.0,84700000.0,0,14520.55,0.0,0
2025-11-27,ATM-002,Residential Area,Jakarta Selatan,400000000,84700000.0,0.0,47600000.0,47600000.0,37100000.0,0,8342.47,0.0,0
2025-11-28,ATM-002,Residential Area,Jakarta Selatan,400000000,37100000.0,362900000.0,39700000.0,39700000.0,360300000.0,0,27219.18,192000.0,0
2025-11-29,ATM-002,Residential Area,Jakarta Selatan,400000000,360300000.0,0.0,40000000.0,40000000.0,320300000.0,0,46616.44,0.0,0
2025-11-30,ATM-002,Residential Area,Jakarta Selatan,400000000,320300000.0,0.0,47600000.0,47600000.0,272700000.0,0,40616.44,0.0,0
2025-12-01,ATM-002,Residential Area,Jakarta Selatan,400000000,272700000.0,0.0,49700000.0,49700000.0,223000000.0,0,33952.05,0.0,0
2025-12-02,ATM-002,Residential Area,Jakarta Selatan,400000000,223000000.0,0.0,57000000.0,57000000.0,166000000.0,0,26643.84,0.0,0
2025-12-03,ATM-002,Residential Area,Jakarta Selatan,400000000,166000000.0,0.0,26900000.0,26900000.0,139100000.0,0,20897.26,0.0,0
2025-12-04,ATM-002,Residential Area,Jakarta Selatan,400000000,139100000.0,0.0,61900000.0,61900000.0,77200000.0,0,14815.07,0.0,0
2025-12-05,ATM-002,Residential Area,Jakarta Selatan,400000000,77200000.0,322800000.0,46600000.0,46600000.0,353400000.0,0,29493.15,192000.0,0
2025-12-06,ATM-002,Residential Area,Jakarta Selatan,400000000,353400000.0,0.0,65000000.0,65000000.0,288400000.0,0,43958.9,0.0,0
2025-12-07,ATM-002,Residential Area,Jakarta Selatan,400000000,288400000.0,0.0,71000000.0,71000000.0,217400000.0,0,34643.84,0.0,0
2025-12-08,ATM-002,Residential Area,Jakarta Selatan,400000000,217400000.0,0.0,30700000.0,30700000.0,186700000.0,0,27678.08,0.0,0
2025-12-09,ATM-002,Residential Area,Jakarta Selatan,400000000,186700000.0,0.0,30700000.0,30700000.0,156000000.0,0,23472.6,0.0,0
2025-12-10,ATM-002,Residential Area,Jakarta Selatan,400000000,156000000.0,0.0,58200000.0,58200000.0,97800000.0,0,17383.56,0.0,0
2025-12-11,ATM-002,Residential Area,Jakarta Selatan,400000000,97800000.0,0.0,41800000.0,41800000.0,56000000.0,0,10534.25,0.0,0
2025-12-12,ATM-002,Residential Area,Jakarta Selatan,400000000,56000000.0,344000000.0,52600000.0,52600000.0,347400000.0,0,27630.14,192000.0,0
2025-12-13,ATM-002,Residential Area,Jakarta Selatan,400000000,347400000.0,0.0,59700000.0,59700000.0,287700000.0,0,43500.0,0.0,0
2025-12-14,ATM-002,Residential Area,Jakarta Selatan,400000000,287700000.0,0.0,39000000.0,39000000.0,248700000.0,0,36739.73,0.0,0
2025-12-15,ATM-002,Residential Area,Jakarta Selatan,400000000,248700000.0,0.0,57800000.0,57800000.0,190900000.0,0,30109.59,0.0,0
2025-12-16,ATM-002,Residential Area,Jakarta Selatan,400000000,190900000.0,0.0,28700000.0,28700000.0,162200000.0,0,24184.93,0.0,0
2025-12-17,ATM-002,Residential Area,Jakarta Selatan,400000000,162200000.0,0.0,67600000.0,67600000.0,94600000.0,0,17589.04,0.0,0
2025-12-18,ATM-002,Residential Area,Jakarta Selatan,400000000,94600000.0,0.0,49800000.0,49800000.0,44800000.0,0,9547.95,0.0,0
2025-12-19,ATM-002,Residential Area,Jakarta Selatan,400000000,44800000.0,355200000.0,35600000.0,35600000.0,364400000.0,0,28027.4,192000.0,0
2025-12-20,ATM-002,Residential Area,Jakarta Selatan,400000000,364400000.0,0.0,46300000.0,46300000.0,318100000.0,0,46746.58,0.0,0
2025-12-21,ATM-002,Residential Area,Jakarta Selatan,400000000,318100000.0,0.0,69400000.0,69400000.0,248700000.0,0,38821.92,0.0,0
2025-12-22,ATM-002,Residential Area,Jakarta Selatan,400000000,248700000.0,0.0,45800000.0,45800000.0,202900000.0,0,30931.51,0.0,0
2025-12-23,ATM-002,Residential Area,Jakarta Selatan,400000000,202900000.0,0.0,77200000.0,77200000.0,125700000.0,0,22506.85,0.0,0
2025-12-24,ATM-002,Residential Area,Jakarta Selatan,400000000,125700000.0,0.0,42600000.0,42600000.0,83100000.0,0,14301.37,0.0,0
2025-12-25,ATM-002,Residential Area,Jakarta Selatan,400000000,83100000.0,0.0,44900000.0,44900000.0,38200000.0,0,8308.22,0.0,0
2025-12-26,ATM-002,Residential Area,Jakarta Selatan,400000000,38200000.0,361800000.0,49800000.0,49800000.0,350200000.0,0,26602.74,192000.0,0
2025-12-27,ATM-002,Residential Area,Jakarta Selatan,400000000,350200000.0,0.0,53000000.0,53000000.0,297200000.0,0,44342.47,0.0,0
2025-12-28,ATM-002,Residential Area,Jakarta Selatan,400000000,297200000.0,0.0,72100000.0,72100000.0,225100000.0,0,35773.97,0.0,0
2025-12-29,ATM-002,Residential Area,Jakarta Selatan,400000000,225100000.0,0.0,68400000.0,68400000.0,156700000.0,0,26150.68,0.0,0
2025-12-30,ATM-002,Residential Area,Jakarta Selatan,400000000,156700000.0,0.0,51900000.0,51900000.0,104800000.0,0,17910.96,0.0,0
2025-12-31,ATM-002,Residential Area,Jakarta Selatan,400000000,104800000.0,0.0,62300000.0,62300000.0,42500000.0,0,10089.04,0.0,0
2026-01-01,ATM-002,Residential Area,Jakarta Selatan,400000000,42500000.0,357500000.0,63300000.0,63300000.0,336700000.0,0,25972.6,192000.0,0
2026-01-02,ATM-002,Residential Area,Jakarta Selatan,400000000,336700000.0,0.0,48100000.0,48100000.0,288600000.0,0,42828.77,0.0,0
2026-01-03,ATM-002,Residential Area,Jakarta Selatan,400000000,288600000.0,0.0,53800000.0,53800000.0,234800000.0,0,35849.32,0.0,0
2026-01-04,ATM-002,Residential Area,Jakarta Selatan,400000000,234800000.0,0.0,72500000.0,72500000.0,162300000.0,0,27198.63,0.0,0
2026-01-05,ATM-002,Residential Area,Jakarta Selatan,400000000,162300000.0,0.0,38600000.0,38600000.0,123700000.0,0,19589.04,0.0,0
2026-01-06,ATM-002,Residential Area,Jakarta Selatan,400000000,123700000.0,0.0,39200000.0,39200000.0,84500000.0,0,14260.27,0.0,0
2026-01-07,ATM-002,Residential Area,Jakarta Selatan,400000000,84500000.0,0.0,51800000.0,51800000.0,32700000.0,0,8027.4,0.0,0
2026-01-08,ATM-002,Residential Area,Jakarta Selatan,400000000,32700000.0,367300000.0,35500000.0,35500000.0,364500000.0,0,27205.48,192000.0,0
2026-01-09,ATM-002,Residential Area,Jakarta Selatan,400000000,364500000.0,0.0,33000000.0,33000000.0,331500000.0,0,47671.23,0.0,0
2026-01-10,ATM-002,Residential Area,Jakarta Selatan,400000000,331500000.0,0.0,58000000.0,58000000.0,273500000.0,0,41438.36,0.0,0
2026-01-11,ATM-002,Residential Area,Jakarta Selatan,400000000,273500000.0,0.0,70500000.0,70500000.0,203000000.0,0,32636.99,0.0,0
2026-01-12,ATM-002,Residential Area,Jakarta Selatan,400000000,203000000.0,0.0,33000000.0,33000000.0,170000000.0,0,25547.95,0.0,0
2026-01-13,ATM-002,Residential Area,Jakarta Selatan,400000000,170000000.0,0.0,56700000.0,56700000.0,113300000.0,0,19404.11,0.0,0
2026-01-14,ATM-002,Residential Area,Jakarta Selatan,400000000,113300000.0,0.0,58500000.0,58500000.0,54800000.0,0,11513.7,0.0,0
2026-01-15,ATM-002,Residential Area,Jakarta Selatan,400000000,54800000.0,345200000.0,64900000.0,64900000.0,335100000.0,0,26705.48,192000.0,0
2026-01-16,ATM-002,Residential Area,Jakarta Selatan,400000000,335100000.0,0.0,55600000.0,55600000.0,279500000.0,0,42095.89,0.0,0
2026-01-17,ATM-002,Residential Area,Jakarta Selatan,400000000,279500000.0,0.0,51700000.0,51700000.0,227800000.0,0,34746.58,0.0,0
2026-01-18,ATM-002,Residential Area,Jakarta Selatan,400000000,227800000.0,0.0,41800000.0,41800000.0,186000000.0,0,28342.47,0.0,0
2026-01-19,ATM-002,Residential Area,Jakarta Selatan,400000000,186000000.0,0.0,43600000.0,43600000.0,142400000.0,0,22493.15,0.0,0
2026-01-20,ATM-002,Residential Area,Jakarta Selatan,400000000,142400000.0,0.0,49500000.0,49500000.0,92900000.0,0,16116.44,0.0,0
2026-01-21,ATM-002,Residential Area,Jakarta Selatan,400000000,92900000.0,0.0,51600000.0,51600000.0,41300000.0,0,9191.78,0.0,0
2026-01-22,ATM-002,Residential Area,Jakarta Selatan,400000000,41300000.0,358700000.0,46700000.0,46700000.0,353300000.0,0,27027.4,192000.0,0
2026-01-23,ATM-002,Residential Area,Jakarta Selatan,400000000,353300000.0,0.0,36800000.0,36800000.0,316500000.0,0,45876.71,0.0,0
2026-01-24,ATM-002,Residential Area,Jakarta Selatan,400000000,316500000.0,0.0,30500000.0,30500000.0,286000000.0,0,41267.12,0.0,0
2026-01-25,ATM-002,Residential Area,Jakarta Selatan,400000000,286000000.0,0.0,35300000.0,35300000.0,250700000.0,0,36760.27,0.0,0
2026-01-26,ATM-002,Residential Area,Jakarta Selatan,400000000,250700000.0,0.0,52900000.0,52900000.0,197800000.0,0,30719.18,0.0,0
2026-01-27,ATM-002,Residential Area,Jakarta Selatan,400000000,197800000.0,0.0,38400000.0,38400000.0,159400000.0,0,24465.75,0.0,0
2026-01-28,ATM-002,Residential Area,Jakarta Selatan,400000000,159400000.0,0.0,70200000.0,70200000.0,89200000.0,0,17027.4,0.0,0
2026-01-29,ATM-002,Residential Area,Jakarta Selatan,400000000,89200000.0,0.0,46600000.0,46600000.0,42600000.0,0,9027.4,0.0,0
2026-01-30,ATM-002,Residential Area,Jakarta Selatan,400000000,42600000.0,357400000.0,29900000.0,29900000.0,370100000.0,0,28267.12,192000.0,0
2026-01-31,ATM-002,Residential Area,Jakarta Selatan,400000000,370100000.0,0.0,34100000.0,34100000.0,336000000.0,0,48363.01,0.0,0
2026-02-01,ATM-002,Residential Area,Jakarta Selatan,400000000,336000000.0,0.0,31000000.0,31000000.0,305000000.0,0,43904.11,0.0,0
2026-02-02,ATM-002,Residential Area,Jakarta Selatan,400000000,305000000.0,0.0,48700000.0,48700000.0,256300000.0,0,38445.21,0.0,0
2026-02-03,ATM-002,Residential Area,Jakarta Selatan,400000000,256300000.0,0.0,56300000.0,56300000.0,200000000.0,0,31253.42,0.0,0
2026-02-04,ATM-002,Residential Area,Jakarta Selatan,400000000,200000000.0,0.0,40200000.0,40200000.0,159800000.0,0,24643.84,0.0,0
2026-02-05,ATM-002,Residential Area,Jakarta Selatan,400000000,159800000.0,0.0,57000000.0,57000000.0,102800000.0,0,17986.3,0.0,0
2026-02-06,ATM-002,Residential Area,Jakarta Selatan,400000000,102800000.0,0.0,52300000.0,52300000.0,50500000.0,0,10500.0,0.0,0
2026-02-07,ATM-002,Residential Area,Jakarta Selatan,400000000,50500000.0,349500000.0,41600000.0,41600000.0,358400000.0,0,28006.85,192000.0,0
2026-02-08,ATM-002,Residential Area,Jakarta Selatan,400000000,358400000.0,0.0,37700000.0,37700000.0,320700000.0,0,46513.7,0.0,0
2026-02-09,ATM-002,Residential Area,Jakarta Selatan,400000000,320700000.0,0.0,55400000.0,55400000.0,265300000.0,0,40136.99,0.0,0
2026-02-10,ATM-002,Residential Area,Jakarta Selatan,400000000,265300000.0,0.0,38200000.0,38200000.0,227100000.0,0,33726.03,0.0,0
2026-02-11,ATM-002,Residential Area,Jakarta Selatan,400000000,227100000.0,0.0,45300000.0,45300000.0,181800000.0,0,28006.85,0.0,0
2026-02-12,ATM-002,Residential Area,Jakarta Selatan,400000000,181800000.0,0.0,36900000.0,36900000.0,144900000.0,0,22376.71,0.0,0
2026-02-13,ATM-002,Residential Area,Jakarta Selatan,400000000,144900000.0,0.0,50500000.0,50500000.0,94400000.0,0,16390.41,0.0,0
2026-02-14,ATM-002,Residential Area,Jakarta Selatan,400000000,94400000.0,0.0,38400000.0,38400000.0,56000000.0,0,10301.37,0.0,0
2026-02-15,ATM-002,Residential Area,Jakarta Selatan,400000000,56000000.0,344000000.0,60600000.0,60600000.0,339400000.0,0,27082.19,192000.0,0
2026-02-16,ATM-002,Residential Area,Jakarta Selatan,400000000,339400000.0,0.0,39400000.0,39400000.0,300000000.0,0,43794.52,0.0,0
2026-02-17,ATM-002,Residential Area,Jakarta Selatan,400000000,300000000.0,0.0,46900000.0,46900000.0,253100000.0,0,37883.56,0.0,0
2026-02-18,ATM-002,Residential Area,Jakarta Selatan,400000000,253100000.0,0.0,77000000.0,77000000.0,176100000.0,0,29397.26,0.0,0
2026-02-19,ATM-002,Residential Area,Jakarta Selatan,400000000,176100000.0,0.0,44300000.0,44300000.0,131800000.0,0,21089.04,0.0,0
2026-02-20,ATM-002,Residential Area,Jakarta Selatan,400000000,131800000.0,0.0,59600000.0,59600000.0,72200000.0,0,13972.6,0.0,0
2026-02-21,ATM-002,Residential Area,Jakarta Selatan,400000000,72200000.0,327800000.0,60000000.0,60000000.0,340000000.0,0,28232.88,192000.0,0
2026-02-22,ATM-002,Residential Area,Jakarta Selatan,400000000,340000000.0,0.0,40900000.0,40900000.0,299100000.0,0,43773.97,0.0,0
2026-02-23,ATM-002,Residential Area,Jakarta Selatan,400000000,299100000.0,0.0,31500000.0,31500000.0,267600000.0,0,38815.07,0.0,0
2026-02-24,ATM-002,Residential Area,Jakarta Selatan,400000000,267600000.0,0.0,26400000.0,26400000.0,241200000.0,0,34849.32,0.0,0
2026-02-25,ATM-002,Residential Area,Jakarta Selatan,400000000,241200000.0,0.0,49800000.0,49800000.0,191400000.0,0,29630.14,0.0,0
2026-02-26,ATM-002,Residential Area,Jakarta Selatan,400000000,191400000.0,0.0,37200000.0,37200000.0,154200000.0,0,23671.23,0.0,0
2026-02-27,ATM-002,Residential Area,Jakarta Selatan,400000000,154200000.0,0.0,63000000.0,63000000.0,91200000.0,0,16808.22,0.0,0
2026-02-28,ATM-002,Residential Area,Jakarta Selatan,400000000,91200000.0,0.0,51800000.0,51800000.0,39400000.0,0,8945.21,0.0,0
2026-03-01,ATM-002,Residential Area,Jakarta Selatan,400000000,39400000.0,360600000.0,74700000.0,74700000.0,325300000.0,0,24979.45,192000.0,0
2026-03-02,ATM-002,Residential Area,Jakarta Selatan,400000000,325300000.0,0.0,58500000.0,58500000.0,266800000.0,0,40554.79,0.0,0
2026-03-03,ATM-002,Residential Area,Jakarta Selatan,400000000,266800000.0,0.0,65300000.0,65300000.0,201500000.0,0,32075.34,0.0,0
2026-03-04,ATM-002,Residential Area,Jakarta Selatan,400000000,201500000.0,0.0,54800000.0,54800000.0,146700000.0,0,23849.32,0.0,0
2026-03-05,ATM-002,Residential Area,Jakarta Selatan,400000000,146700000.0,0.0,75000000.0,75000000.0,71700000.0,0,14958.9,0.0,0
2026-03-06,ATM-002,Residential Area,Jakarta Selatan,400000000,71700000.0,328300000.0,28500000.0,28500000.0,371500000.0,0,30356.16,192000.0,0
2026-03-07,ATM-002,Residential Area,Jakarta Selatan,400000000,371500000.0,0.0,46500000.0,46500000.0,325000000.0,0,47705.48,0.0,0
2026-03-08,ATM-002,Residential Area,Jakarta Selatan,400000000,325000000.0,0.0,48300000.0,48300000.0,276700000.0,0,41212.33,0.0,0
2026-03-09,ATM-002,Residential Area,Jakarta Selatan,400000000,276700000.0,0.0,37600000.0,37600000.0,239100000.0,0,35328.77,0.0,0
2026-03-10,ATM-002,Residential Area,Jakarta Selatan,400000000,239100000.0,0.0,68300000.0,68300000.0,170800000.0,0,28075.34,0.0,0
2026-03-11,ATM-002,Residential Area,Jakarta Selatan,400000000,170800000.0,0.0,49900000.0,49900000.0,120900000.0,0,19979.45,0.0,0
2026-03-12,ATM-002,Residential Area,Jakarta Selatan,400000000,120900000.0,0.0,27100000.0,27100000.0,93800000.0,0,14705.48,0.0,0
2026-03-13,ATM-002,Residential Area,Jakarta Selatan,400000000,93800000.0,0.0,43900000.0,43900000.0,49900000.0,0,9842.47,0.0,0
2026-03-14,ATM-002,Residential Area,Jakarta Selatan,400000000,49900000.0,350100000.0,33500000.0,33500000.0,366500000.0,0,28520.55,192000.0,0
2026-03-15,ATM-002,Residential Area,Jakarta Selatan,400000000,366500000.0,0.0,77700000.0,77700000.0,288800000.0,0,44883.56,0.0,0
2026-03-16,ATM-002,Residential Area,Jakarta Selatan,400000000,288800000.0,0.0,62600000.0,62600000.0,226200000.0,0,35273.97,0.0,0
2026-03-17,ATM-002,Residential Area,Jakarta Selatan,400000000,226200000.0,0.0,74800000.0,74800000.0,151400000.0,0,25863.01,0.0,0
2026-03-18,ATM-002,Residential Area,Jakarta Selatan,400000000,151400000.0,0.0,33300000.0,33300000.0,118100000.0,0,18458.9,0.0,0
2026-03-19,ATM-002,Residential Area,Jakarta Selatan,400000000,118100000.0,0.0,59500000.0,59500000.0,58600000.0,0,12102.74,0.0,0
2026-03-20,ATM-002,Residential Area,Jakarta Selatan,400000000,58600000.0,341400000.0,65400000.0,65400000.0,334600000.0,0,26931.51,192000.0,0
2026-03-21,ATM-002,Residential Area,Jakarta Selatan,400000000,334600000.0,0.0,38500000.0,38500000.0,296100000.0,0,43198.63,0.0,0
2026-03-22,ATM-002,Residential Area,Jakarta Selatan,400000000,296100000.0,0.0,55200000.0,55200000.0,240900000.0,0,36780.82,0.0,0
2026-03-23,ATM-002,Residential Area,Jakarta Selatan,400000000,240900000.0,0.0,31600000.0,31600000.0,209300000.0,0,30835.62,0.0,0
2026-03-24,ATM-002,Residential Area,Jakarta Selatan,400000000,209300000.0,0.0,46300000.0,46300000.0,163000000.0,0,25500.0,0.0,0
2026-03-25,ATM-002,Residential Area,Jakarta Selatan,400000000,163000000.0,0.0,59900000.0,59900000.0,103100000.0,0,18226.03,0.0,0
2026-03-26,ATM-002,Residential Area,Jakarta Selatan,400000000,103100000.0,0.0,52900000.0,52900000.0,50200000.0,0,10500.0,0.0,0
2026-03-27,ATM-002,Residential Area,Jakarta Selatan,400000000,50200000.0,349800000.0,76300000.0,76300000.0,323700000.0,0,25609.59,192000.0,0
2026-03-28,ATM-002,Residential Area,Jakarta Selatan,400000000,323700000.0,0.0,51100000.0,51100000.0,272600000.0,0,40842.47,0.0,0
2026-03-29,ATM-002,Residential Area,Jakarta Selatan,400000000,272600000.0,0.0,39600000.0,39600000.0,233000000.0,0,34630.14,0.0,0
2026-03-30,ATM-002,Residential Area,Jakarta Selatan,400000000,233000000.0,0.0,66200000.0,66200000.0,166800000.0,0,27383.56,0.0,0
2026-03-31,ATM-002,Residential Area,Jakarta Selatan,400000000,166800000.0,0.0,60500000.0,60500000.0,106300000.0,0,18705.48,0.0,0
2026-04-01,ATM-002,Residential Area,Jakarta Selatan,400000000,106300000.0,0.0,57300000.0,57300000.0,49000000.0,0,10636.99,0.0,0
